1465297823	uid:312	191	UPDATE	status_id	2	4
1465297823	uid:312	191	UPDATE	comments		настройка сети, настройка роутера
1465297823	uid:312	191	UPDATE	summ	0	4500
1465297823	uid:312	191	UPDATE	payment	0	4500
1465297823	uid:312	191	UPDATE	bso	0	65
1465297958	uid:312	175	UPDATE	status_id	2	3
1465297958	uid:312	175	UPDATE	type_id	1	4
1465297958	uid:312	175	UPDATE	comments		залитый ноут
1465297958	uid:312	175	UPDATE	summ	0	1500
1465297958	uid:312	175	UPDATE	payment	0	1500
1465297985	uid:312	188	UPDATE	status_id	2	5
1465298143	uid:312	194	UPDATE	status_id	2	3
1465298143	uid:312	194	UPDATE	comments		сильно тормозит, забрал
1465298224	uid:312	194	UPDATE	type_id	1	4
1465298224	uid:312	194	UPDATE	comments	сильно тормозит, забрал	сильно тормозит, забрал, не полачивали ничего
