1464867989	uid:312	148	UPDATE	status_id	5	1
1464867989	uid:312	148	UPDATE	payout_date_real	2016-05-26 09:00:00	2016-05-26 14:00:00
1464867989	uid:312	148	UPDATE	subject	Ноутбук не загружает строници интернета.	интернет не работает
1464869134	uid:312	182	UPDATE	status_id	1	2
1464869134	uid:312	182	UPDATE	payment_type_id	0	1
1464869134	uid:312	182	UPDATE	staff_id	0	18
1464869148	uid:312	181	UPDATE	staff_id	0	11
1464869652	uid:312	148	UPDATE	type_id	2	3
1464869652	uid:312	148	UPDATE	staff_id	14	16
1464869665	uid:312	148	UPDATE	status_id	1	2
1464883353	uid:312	181	UPDATE	status_id	2	3
1464883353	uid:312	181	UPDATE	summ	0	1000
1464883353	uid:312	181	UPDATE	payment	0	1000
1464892987	uid:275	183	INSERT			
